SLC7A2,225516_at,11.087365,0.840471563146,7.29923,1.55564086818,1.51897734419,2.46892363988e-14
SLC7A2,207626_s_at,3.439575,0.304540692193,3.25845,0.32935607546,1.05558624499,0.115312048079
BBS12,229603_at,6.78707,0.427343287225,5.27385,0.781520824198,1.28692890393,1.12094489823e-12
RPL7A,217740_x_at,13.923935,0.0790700921924,13.56688,0.301817808185,1.02631813652,4.48074899943e-20
RPL7A,224930_x_at,13.76003,0.122065563237,13.36762,0.352326122251,1.02935526294,1.71222758391e-14
HES2,214521_at,3.935205,0.274519845817,3.75643,0.2593226174,1.04759172938,0.0495687023443
HES2,216674_at,3.568665,0.267081170965,3.49455,0.221544813487,1.02120873932,0.0455647731525
HES2,231928_at,7.33271,0.596539478928,6.08406,0.438256961674,1.20523301874,2.0885363343e-06
RPS12,213377_x_at,13.750385,0.0846111595097,13.50944,0.278133576086,1.01783530627,1.43093262488e-13
RPL12,200088_x_at,14.004905,0.0717585076063,13.62262,0.270628114843,1.02806251661,7.12410883048e-22
RPL12,214271_x_at,13.286015,0.0739310930867,12.91299,0.3026361615,1.02888757755,3.7492222647e-22
RPL12,200809_x_at,13.94473,0.0760743404141,13.56335,0.289646800103,1.02811842207,6.95969704555e-22
PIFO,228100_at,9.724255,1.15940743378,6.43641,1.22068503248,1.51081969607,1.66208905726e-08
RPS15,200819_s_at,13.575535,0.0788218123541,13.34092,0.28801892511,1.0175861185,5.54698131367e-13
AFF2,216364_s_at,4.085685,0.200394059953,4.08599,0.26506885173,0.999925354688,0.85567443047
AFF2,210957_s_at,3.834065,0.255263668446,3.88137,0.218534337121,0.987812293082,0.666564328848
AFF2,206105_at,4.2035,0.525364264064,3.90265,0.352704584298,1.0770886449,0.0299298299567
CRABP2,202575_at,7.757185,0.959819462155,10.58789,1.14479634566,0.732646920208,1.3629396028e-09
MAFB,222670_s_at,7.19483,0.380536349808,8.78644,0.909414496634,0.818856100992,1.19996573664e-14
MAFB,218559_s_at,7.812265,0.523163717763,9.73244,1.03278268661,0.802703638553,1.35590043377e-12
